"Product ID";"Active (0/1)";Name;Categories;"Price tax included";"Tax rules ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;"Minimal quantity";Visibility;"Additional shipping cost";"Unit for the unit price";"Unit price";"Short description";Description;Tags;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product available date";"Product creation date";"Show price (0 = No, 1 = Yes)";"Image URLs";"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position:Customized)";"Available online only (0 = No, 1 = Yes)";Condition;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Action when out of stock";"ID / Name of shop";"Advanced Stock Management";"Depends on stock";Warehouse
5164;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1020/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5165;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1021/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5166;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1022/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5167;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1023/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5168;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1024/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5169;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1025/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5170;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1026/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5171;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1027/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5172;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1028/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5173;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1029/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5174;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1030/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5175;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1031/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5176;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1032/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5177;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1033/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5178;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1034/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5179;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1035/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5180;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1036/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5181;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1037/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5182;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1038/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5183;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1039/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5184;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1040/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5185;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1041/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5186;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1042/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5187;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1043/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5188;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1044/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5189;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1045/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5190;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1046/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5191;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1047/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5192;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1048/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5193;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1049/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5194;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1050/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5195;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1051/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5196;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1052/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5197;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1053/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5198;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1054/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5199;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1055/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5200;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1056/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5201;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1057/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5202;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1058/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5203;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1059/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5204;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1060/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5205;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1061/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5206;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1062/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5207;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1063/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5208;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1064/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5209;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1065/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5210;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1066/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5211;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1067/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5212;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1068/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5213;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1069/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5214;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1070/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5215;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1071/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5216;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1072/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5217;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1073/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5218;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1074/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5219;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1075/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5220;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1076/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5221;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1077/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5222;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1078/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5223;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1079/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5224;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1080/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5225;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1081/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5226;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1082/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5227;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1083/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5228;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1084/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5229;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1085/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5230;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1086/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5231;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1087/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5232;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1088/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5233;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1089/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5234;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1090/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5235;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1091/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5236;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1092/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5237;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1093/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
